id,event,day,instance,enrollmentgroup,completed,date,time,time_participant,time_interval,positive_score,negative_score,positive_SD,negative_SD,pos_q1,neg_q2,pos_q3,neg_q4,pos_q5,neg_q6,neg_q7,neg_q8,pos_q9,pos_q10,neg_q11,pos_q12,neg_q13,pos_q14,neg_q15,pos_q16,pos_q17,neg_q18,pos_q19,neg_q20
12029,3,8,9,0,1,11/19/2021,3:45:16 PM,4:45:16 PM,0:22:29,23,15,2,0,3,2,2,1,3,1,1,1,2,3,2,2,1,1,1,3,2,2,2,1
12029,3,8,10,0,1,11/19/2021,6:07:02 PM,7:07:02 PM,2:21:46,20,12,3,3,3,1,2,1,3,1,1,1,1,3,1,2,1,1,1,2,2,2,1,1
12029,3,9,11,0,1,11/20/2021,6:03:54 AM,7:03:54 AM,,31,13,11,1,4,1,4,1,3,1,1,1,3,3,1,4,1,2,1,3,3,2,2,1
12029,3,9,12,0,1,11/20/2021,9:39:23 AM,10:39:23 AM,3:35:29,35,13,4,0,4,1,4,1,4,1,1,1,4,4,1,4,1,3,1,3,3,2,2,1
12029,3,9,13,0,1,11/20/2021,1:49:48 PM,2:49:48 PM,4:10:25,30,14,5,1,4,1,4,1,4,1,1,1,3,3,1,1,1,2,1,3,3,2,3,1
12029,3,9,14,0,1,11/20/2021,3:14:29 PM,4:14:29 PM,1:24:41,28,13,2,1,3,1,3,1,3,1,1,1,3,3,1,3,1,3,1,2,3,2,2,1
12029,3,9,15,0,1,11/20/2021,7:06:50 PM,8:06:50 PM,3:52:21,24,12,4,1,3,1,2,1,3,1,1,1,2,4,1,2,1,2,1,2,3,2,1,1
12030,1,1,1,0,1,9/26/2021,10:17:54 AM,11:17:54 AM,,27,17,3,5,4,3,2,2,2,1,1,1,2,1,1,3,1,3,1,3,3,1,4,1
12030,1,1,2,0,1,9/26/2021,11:11:57 AM,12:11:57 PM,0:54:03,15,25,12,8,2,5,1,5,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4
12030,1,1,3,0,1,9/26/2021,1:35:14 PM,2:35:14 PM,2:23:17,33,14,18,11,4,1,4,1,3,1,1,1,4,1,1,4,1,1,1,4,4,1,4,1
12030,1,1,4,0,1,9/26/2021,3:02:09 PM,4:02:09 PM,1:26:55,12,19,21,5,3,2,1,2,1,4,1,1,1,1,2,1,3,1,1,1,1,1,1,1
12030,1,1,5,0,1,9/26/2021,7:54:32 PM,8:54:32 PM,4:52:23,18,20,6,1,4,2,3,2,1,1,3,1,2,1,1,2,1,1,1,1,1,3,2,3
12030,1,2,6,0,1,9/27/2021,7:47:40 AM,8:47:40 AM,,17,14,1,6,3,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,3,2,2,1
12030,1,2,7,0,1,9/27/2021,9:10:28 AM,10:10:28 AM,1:22:48,20,13,3,1,3,1,2,1,1,1,1,1,2,1,1,3,1,1,1,1,3,1,3,1
12030,1,2,8,0,1,9/27/2021,1:57:07 PM,2:57:07 PM,4:46:39,13,19,7,6,2,4,1,4,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1
12030,1,2,9,0,1,9/27/2021,3:27:14 PM,4:27:14 PM,1:30:07,21,22,8,3,4,4,2,5,1,1,1,1,4,1,3,1,1,1,1,1,3,1,3,1
12030,1,2,10,0,0,,,,,,,21,22,,,,,,,,,,,,,,,,,,,,
12030,1,3,11,0,1,9/28/2021,8:53:54 AM,9:53:54 AM,9:53:54,25,13,25,13,3,1,3,1,1,1,1,1,3,1,1,3,1,2,1,3,3,1,3,1
12030,1,3,12,0,1,9/28/2021,9:47:28 AM,10:47:28 AM,0:53:34,22,13,3,0,3,1,3,1,1,1,1,1,3,1,1,1,1,1,1,3,3,1,3,1
12030,1,3,13,0,1,9/28/2021,1:24:55 PM,2:24:55 PM,3:37:27,27,18,5,5,4,1,4,1,1,1,3,1,4,1,1,4,1,3,3,1,1,1,4,1
12030,1,3,14,0,1,9/28/2021,4:03:38 PM,5:03:38 PM,2:38:43,32,21,5,3,4,2,4,1,1,1,2,1,4,1,1,3,1,3,3,4,4,2,4,3
12030,1,3,15,0,0,,,,,,,32,21,,,,,,,,,,,,,,,,,,,,
12030,2,4,1,0,1,10/17/2021,6:27:45 AM,7:27:45 AM,7:27:45,30,13,30,13,4,1,3,1,3,1,1,1,3,2,1,3,1,3,1,3,3,1,3,1
12030,2,4,2,0,1,10/17/2021,9:48:57 AM,10:48:57 AM,3:21:12,29,14,1,1,3,1,2,1,3,1,1,1,3,3,2,3,1,3,1,3,3,1,3,1
12030,2,4,3,0,1,10/17/2021,4:39:23 PM,5:39:23 PM,6:50:26,38,13,9,1,4,1,4,1,3,1,1,1,4,4,1,4,1,4,1,4,4,1,3,1
12030,2,4,4,0,1,10/17/2021,6:28:56 PM,7:28:56 PM,1:49:33,42,14,4,1,5,1,5,1,4,1,1,1,5,3,1,4,1,4,1,4,4,1,4,1
12030,2,4,5,0,1,10/17/2021,7:02:19 PM,8:02:19 PM,0:33:23,39,13,3,1,5,1,5,1,3,1,1,1,4,3,1,5,1,3,1,4,4,1,3,1
12030,2,5,6,0,1,10/18/2021,8:34:11 AM,9:34:11 AM,,30,13,9,0,3,1,3,1,3,1,1,1,3,3,1,3,1,3,1,3,3,1,3,1
12030,2,5,7,0,1,10/18/2021,12:09:44 PM,1:09:44 PM,3:35:33,32,13,2,0,3,1,3,1,3,1,1,1,4,3,1,4,1,3,1,3,3,1,3,1
12030,2,5,8,0,1,10/18/2021,3:51:04 PM,4:51:04 PM,3:41:20,30,14,2,1,3,1,3,1,2,2,1,1,3,3,1,4,1,3,1,3,3,1,3,1
12030,2,5,9,0,1,10/18/2021,5:38:21 PM,6:38:21 PM,1:47:17,21,19,9,5,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,2,1,2,2
12030,2,5,10,0,0,,,,,,,21,19,,,,,,,,,,,,,,,,,,,,
12030,2,6,11,0,1,10/19/2021,8:15:40 AM,9:15:40 AM,9:15:40,31,14,31,14,3,1,2,1,2,1,1,1,3,3,1,3,1,3,1,4,4,1,4,1
12030,2,6,12,0,1,10/19/2021,1:15:26 PM,2:15:26 PM,4:59:46,48,14,17,0,4,1,5,1,5,1,1,1,5,5,1,5,1,5,1,5,5,1,4,1
12030,2,6,13,0,1,10/19/2021,3:33:48 PM,4:33:48 PM,2:18:22,47,15,1,1,4,1,4,1,4,1,1,1,5,5,1,5,1,5,1,5,5,1,5,1
12030,2,6,14,0,1,10/19/2021,4:45:12 PM,5:45:12 PM,1:11:24,50,17,3,2,5,1,5,1,5,2,1,1,5,5,1,5,2,5,1,5,5,1,5,1
12030,2,6,15,0,0,,,,,,,50,17,,,,,,,,,,,,,,,,,,,,
12030,3,7,1,0,1,11/21/2021,8:01:15 AM,9:01:15 AM,9:01:15,41,14,41,14,5,1,5,1,4,1,1,1,5,2,1,4,1,4,1,4,4,1,4,1
12030,3,7,2,0,1,11/21/2021,9:37:50 AM,10:37:50 AM,1:36:35,47,15,6,1,5,1,5,1,4,1,1,1,5,3,1,5,1,5,1,5,5,1,5,1
12030,3,7,3,0,1,11/21/2021,12:51:01 PM,1:51:01 PM,3:13:11,40,22,7,7,5,4,5,3,2,1,2,1,5,2,3,5,1,4,1,4,4,1,4,1
12030,3,7,4,0,1,11/21/2021,3:51:53 PM,4:51:53 PM,3:00:52,49,16,9,6,5,1,5,1,4,1,1,1,5,5,1,5,1,5,2,5,5,1,5,1
12030,3,7,5,0,1,11/21/2021,6:19:04 PM,7:19:04 PM,2:27:11,48,18,1,2,5,1,5,1,5,3,1,1,5,3,1,5,2,5,1,5,5,1,5,1
12030,3,8,6,0,1,11/22/2021,6:33:06 AM,7:33:06 AM,,49,16,1,2,5,1,5,1,5,2,1,1,5,4,1,5,1,5,1,5,5,1,5,1
12030,3,8,7,0,1,11/22/2021,10:26:14 AM,11:26:14 AM,3:53:08,47,20,2,4,5,2,5,2,4,2,1,1,5,3,1,5,2,5,2,5,5,1,5,1
12030,3,8,8,0,1,11/22/2021,12:28:48 PM,1:28:48 PM,2:02:34,45,22,2,2,5,1,5,2,3,2,1,1,5,2,2,5,2,5,2,5,5,2,5,2
12030,3,8,9,0,1,11/22/2021,4:57:10 PM,5:57:10 PM,4:28:22,36,14,9,8,5,1,5,1,3,1,1,1,4,2,2,4,1,3,1,3,4,1,3,1
12030,3,8,10,0,1,11/22/2021,7:28:01 PM,8:28:01 PM,2:30:51,28,17,8,3,3,1,3,1,2,3,1,1,3,2,1,2,2,3,2,4,3,1,3,1
12030,3,9,11,0,1,11/23/2021,8:07:00 AM,9:07:00 AM,,43,21,15,4,5,1,5,3,3,4,1,1,5,3,1,5,2,5,1,5,2,1,5,1
12030,3,9,12,0,1,11/23/2021,10:45:56 AM,11:45:56 AM,2:38:56,43,24,0,3,4,1,5,2,2,3,3,1,5,3,2,4,1,5,2,5,5,2,5,2
12030,3,9,13,0,1,11/23/2021,12:56:24 PM,1:56:24 PM,2:10:28,43,15,0,9,5,1,5,1,2,1,1,1,5,1,1,5,1,5,1,5,5,1,5,1
12030,3,9,14,0,1,11/23/2021,3:17:23 PM,4:17:23 PM,2:20:59,48,19,5,4,5,2,5,2,5,2,1,2,5,4,1,4,1,5,1,5,5,1,5,1
12030,3,9,15,0,1,11/26/2021,11:03:22 AM,12:03:22 PM,,21,13,27,6,3,1,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,1,2,1
12031,1,1,1,1,1,9/19/2021,9:54:50 AM,9:54:50 AM,,20,15,1,2,1,1,1,1,1,1,1,1,2,1,3,4,1,2,1,2,3,1,3,1
12031,1,1,2,1,1,9/19/2021,1:44:01 PM,1:44:01 PM,3:49:11,18,15,2,0,1,2,1,1,1,1,1,1,1,1,3,4,1,1,1,3,3,1,2,1
12031,1,1,3,1,1,9/19/2021,2:14:50 PM,2:14:50 PM,0:30:49,28,14,10,1,2,1,2,1,1,1,1,1,3,4,1,4,1,2,1,2,4,1,4,1
12031,1,1,4,1,1,9/19/2021,7:09:49 PM,7:09:49 PM,4:54:59,12,12,16,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1
12031,1,1,5,1,1,9/19/2021,8:01:56 PM,8:01:56 PM,0:52:07,16,12,4,0,2,1,1,1,2,1,1,1,1,1,2,3,1,1,1,1,3,1,1,1
12031,1,2,6,1,1,9/20/2021,9:43:45 AM,9:43:45 AM,,23,15,7,3,3,2,1,1,2,1,1,1,1,1,2,4,1,1,2,4,4,1,2,1
12031,1,2,7,1,1,9/20/2021,11:33:47 AM,11:33:47 AM,1:50:02,19,15,4,0,1,2,1,1,1,1,1,1,1,1,3,4,1,1,2,4,4,1,1,1
12031,1,2,8,1,1,9/20/2021,1:59:49 PM,1:59:49 PM,2:26:02,18,18,1,3,1,2,1,2,2,1,1,1,1,1,3,4,1,1,2,2,3,2,2,1
12031,1,2,9,1,1,9/20/2021,5:54:33 PM,5:54:33 PM,3:54:44,19,17,1,1,2,3,1,1,1,1,1,1,1,1,2,4,1,1,2,3,3,2,2,1
12031,1,2,10,1,1,9/20/2021,9:45:57 PM,9:45:57 PM,3:51:24,11,12,8,5,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
12031,1,3,11,1,0,,,,,,,11,12,,,,,,,,,,,,,,,,,,,,
12031,1,3,12,1,1,9/21/2021,10:34:26 AM,10:34:26 AM,10:34:26,24,18,24,18,3,1,3,1,2,1,2,1,2,2,1,4,1,2,4,2,3,3,1,2
12031,1,3,13,1,1,9/21/2021,3:13:03 PM,3:13:03 PM,4:38:37,18,21,6,3,1,3,1,2,1,1,1,1,2,1,3,4,1,1,4,2,4,3,1,1
12031,1,3,14,1,1,9/21/2021,5:23:37 PM,5:23:37 PM,2:10:34,27,11,9,10,2,1,3,1,1,1,1,1,4,2,1,4,1,4,1,2,4,1,1,1
12031,1,3,15,1,1,9/21/2021,7:38:20 PM,7:38:20 PM,2:14:43,15,13,12,2,2,1,1,1,1,1,1,1,2,1,2,3,1,1,2,1,2,1,1,1
12031,2,4,1,1,1,10/31/2021,9:22:37 AM,9:22:37 AM,,10,14,5,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2
12031,2,4,2,1,1,10/31/2021,10:14:52 AM,10:14:52 AM,0:52:15,12,21,2,7,1,3,1,2,1,2,2,1,1,1,2,3,1,1,3,1,1,1,1,3
12031,2,4,3,1,0,,,,,,,12,21,,,,,,,,,,,,,,,,,,,,
12031,2,4,4,1,1,10/31/2021,5:09:05 PM,5:09:05 PM,17:09:05,10,11,10,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12031,2,4,5,1,1,10/31/2021,7:42:11 PM,7:42:11 PM,2:33:06,13,13,3,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1
12031,2,5,6,1,1,11/1/2021,8:13:53 AM,8:13:53 AM,,20,12,7,1,2,1,1,1,1,1,1,1,2,1,2,4,1,2,1,3,3,1,1,1
12031,2,5,7,1,1,11/1/2021,10:17:06 AM,10:17:06 AM,2:03:13,19,15,1,3,1,2,1,1,1,1,1,1,1,1,3,4,1,1,1,4,4,2,1,1
12031,2,5,8,1,1,11/1/2021,2:45:14 PM,2:45:14 PM,4:28:08,20,11,1,4,2,1,1,1,1,1,1,1,2,1,1,4,1,2,1,3,3,1,1,1
12031,2,5,9,1,1,11/1/2021,6:53:04 PM,6:53:04 PM,4:07:50,17,17,3,6,1,2,1,2,1,1,1,1,1,1,3,3,1,1,1,2,3,1,3,1
12031,2,5,10,1,1,11/1/2021,7:17:00 PM,7:17:00 PM,0:23:56,21,16,4,1,2,2,1,1,2,1,1,1,1,1,3,4,1,1,1,3,3,1,3,1
12031,2,6,11,1,1,11/2/2021,8:06:59 AM,8:06:59 AM,,29,15,8,1,3,1,4,1,2,1,1,1,3,3,1,4,1,3,3,3,3,3,1,1
12031,2,6,12,1,1,11/2/2021,11:51:49 AM,11:51:49 AM,3:44:50,29,17,0,2,3,1,3,1,1,1,1,1,3,2,1,5,1,3,4,3,4,2,2,2
12031,2,6,13,1,1,11/2/2021,2:38:02 PM,2:38:02 PM,2:46:13,43,17,14,0,4,1,5,1,3,1,1,1,5,5,1,5,1,5,3,4,5,3,2,2
12031,2,6,14,1,1,11/2/2021,4:31:35 PM,4:31:35 PM,1:53:33,26,13,17,4,3,1,3,1,2,1,1,1,3,3,1,3,1,3,2,2,3,2,1,1
12031,2,6,15,1,1,11/2/2021,8:11:46 PM,8:11:46 PM,3:40:11,18,11,8,2,1,1,2,1,1,1,1,1,2,2,1,3,1,2,1,2,2,1,1,1
12031,3,7,1,1,1,11/28/2021,8:44:41 AM,8:44:41 AM,,14,11,4,0,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1
12031,3,7,2,1,1,11/28/2021,12:01:41 PM,12:01:41 PM,3:17:00,22,13,8,2,2,1,1,1,1,1,1,1,2,1,1,4,1,3,1,3,2,1,3,1
12031,3,7,3,1,1,11/28/2021,2:44:19 PM,2:44:19 PM,2:42:38,23,12,1,1,2,1,2,1,1,1,1,1,1,3,1,4,1,2,1,3,3,1,2,1
12031,3,7,4,1,1,11/28/2021,5:55:50 PM,5:55:50 PM,3:11:31,20,11,3,1,2,1,2,1,1,1,1,1,2,2,1,3,1,2,1,2,3,1,1,1
12031,3,7,5,1,1,11/28/2021,8:06:22 PM,8:06:22 PM,2:10:32,17,15,3,4,2,2,1,2,1,2,1,1,1,1,1,4,1,1,2,1,4,1,1,1
12031,3,8,6,1,1,11/29/2021,9:35:56 AM,9:35:56 AM,,22,15,5,0,2,3,1,1,2,1,1,1,1,2,2,4,1,1,2,4,4,1,1,1
12031,3,8,7,1,1,11/29/2021,11:30:20 AM,11:30:20 AM,1:54:24,20,16,2,1,1,2,1,1,2,1,1,1,1,1,2,4,1,2,3,3,4,2,1,1
12031,3,8,8,1,1,11/29/2021,1:42:55 PM,1:42:55 PM,2:12:35,23,14,3,2,2,1,1,1,1,1,1,1,1,2,1,4,1,2,2,4,4,2,2,1
12031,3,8,9,1,1,11/29/2021,5:43:27 PM,5:43:27 PM,4:00:32,26,17,3,3,2,2,1,1,2,1,1,1,2,2,2,4,1,2,1,4,3,2,4,1
12031,3,8,10,1,1,11/29/2021,8:33:45 PM,8:33:45 PM,2:50:18,23,11,3,6,3,1,2,1,1,1,1,1,3,2,1,3,1,2,1,2,4,1,1,1
12031,3,9,11,1,1,11/30/2021,9:01:28 AM,9:01:28 AM,,22,15,1,4,2,1,1,1,1,1,1,1,1,2,2,4,1,2,2,3,4,2,2,1
12031,3,9,12,1,1,11/30/2021,12:02:32 PM,12:02:32 PM,3:01:04,22,14,0,1,3,1,1,1,1,1,1,1,1,2,1,4,1,2,2,2,4,2,2,1
12031,3,9,13,1,1,11/30/2021,2:24:53 PM,2:24:53 PM,2:22:21,20,19,2,5,2,3,1,1,1,1,1,1,1,1,3,4,1,1,3,3,4,2,2,1
12031,3,9,14,1,1,11/30/2021,5:33:56 PM,5:33:56 PM,3:09:03,24,15,4,4,2,2,2,1,1,1,1,1,2,2,2,4,1,2,2,3,4,1,2,1
12031,3,9,15,1,1,11/30/2021,8:08:23 PM,8:08:23 PM,2:34:27,19,11,5,4,3,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,4,1,1,1
12032,1,1,1,1,1,9/23/2021,4:02:44 PM,4:02:44 PM,,22,22,3,11,3,3,1,2,3,2,2,1,1,3,3,3,2,2,1,1,2,1,3,2
12032,1,1,2,1,0,,,,,,,22,22,,,,,,,,,,,,,,,,,,,,
12032,1,1,3,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12032,1,1,4,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12032,1,1,5,1,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,
12032,1,2,6,1,1,9/25/2021,10:53:27 AM,10:53:27 AM,10:53:27,28,16,28,16,2,1,3,2,3,1,2,1,3,3,2,2,1,3,3,4,4,1,1,1
12032,1,2,7,1,1,9/25/2021,4:23:33 PM,4:23:33 PM,5:30:06,24,23,4,7,1,3,3,2,4,3,2,2,3,4,2,2,2,2,3,3,1,1,1,2
12032,1,2,8,1,1,9/25/2021,8:05:16 PM,8:05:16 PM,3:41:43,24,24,0,1,1,1,2,2,1,2,1,3,3,4,2,3,3,2,2,3,3,3,2,3
12032,1,2,9,1,0,,,,,,,24,24,,,,,,,,,,,,,,,,,,,,
12032,1,2,10,1,1,9/25/2021,8:19:10 PM,8:19:10 PM,20:19:10,22,27,22,27,2,2,1,3,2,3,3,2,2,4,3,3,2,2,1,1,2,3,3,2
12032,1,3,11,1,0,,,,,,,22,27,,,,,,,,,,,,,,,,,,,,
12032,1,3,12,1,0,,,,0:00:00,,,0,0,,,,,,,,,,,,,,,,,,,,
12032,1,3,13,1,0,,,,0:00:00,,,0,0,,,,,,,,,,,,,,,,,,,,
12032,1,3,14,1,0,,,,0:00:00,,,0,0,,,,,,,,,,,,,,,,,,,,
12032,1,3,15,1,0,,,,0:00:00,,,0,0,,,,,,,,,,,,,,,,,,,,
12032,2,4,1,1,1,10/21/2021,10:07:31 AM,10:07:31 AM,10:07:31,19,12,19,12,2,1,1,1,3,1,1,1,2,3,1,2,1,1,1,2,1,1,2,1
12032,2,4,2,1,1,10/21/2021,11:56:59 AM,11:56:59 AM,1:49:28,25,15,6,3,2,2,3,1,3,1,1,1,2,4,2,2,2,2,1,2,3,1,2,1
12032,2,4,3,1,1,10/21/2021,1:36:06 PM,1:36:06 PM,1:39:07,22,15,3,0,2,1,2,1,1,1,1,1,3,3,2,3,2,2,1,2,2,1,2,2
12032,2,4,4,1,1,10/21/2021,4:56:21 PM,4:56:21 PM,3:20:15,30,17,8,2,2,1,4,1,4,1,2,1,3,4,2,3,1,2,2,2,2,1,4,1
12032,2,4,5,1,0,,,,,,,30,17,,,,,,,,,,,,,,,,,,,,
12032,2,5,6,1,1,10/22/2021,12:52:38 PM,12:52:38 PM,12:52:38,21,14,21,14,2,1,3,1,3,2,1,1,2,1,2,3,1,2,1,2,1,1,2,1
12032,2,5,7,1,0,,,,,,,21,14,,,,,,,,,,,,,,,,,,,,
12032,2,5,8,1,1,10/22/2021,2:43:10 PM,2:43:10 PM,14:43:10,19,16,19,16,2,1,1,1,2,1,1,1,2,3,2,1,1,1,2,1,3,2,3,1
12032,2,5,9,1,1,10/22/2021,5:57:29 PM,5:57:29 PM,3:14:19,21,15,2,1,2,1,3,1,3,1,1,1,2,3,3,2,1,2,2,1,2,1,1,2
12032,2,5,10,1,1,10/22/2021,7:10:04 PM,7:10:04 PM,1:12:35,20,15,1,0,2,1,3,1,3,1,1,2,1,2,2,2,1,2,2,2,1,1,2,1
12032,2,6,11,1,1,10/23/2021,11:38:06 AM,11:38:06 AM,,17,15,3,0,2,2,1,2,2,1,1,1,3,3,2,1,1,1,1,1,1,1,2,1
12032,2,6,12,1,1,10/23/2021,12:00:43 PM,12:00:43 PM,0:22:37,26,18,9,3,2,2,2,1,3,2,1,2,3,4,2,3,1,2,2,3,2,1,2,2
12032,2,6,13,1,1,10/23/2021,2:40:09 PM,2:40:09 PM,2:39:26,23,14,3,4,1,1,2,1,3,2,1,1,2,3,2,2,1,2,1,3,3,1,2,1
12032,2,6,14,1,1,10/23/2021,4:59:18 PM,4:59:18 PM,2:19:09,20,14,3,0,2,1,1,1,3,1,1,1,3,3,2,2,1,1,2,2,1,1,2,1
12032,2,6,15,1,1,10/23/2021,7:32:05 PM,7:32:05 PM,2:32:47,17,16,3,2,1,1,1,1,3,2,2,1,2,3,2,1,2,1,1,2,2,2,1,1
12033,1,1,1,1,1,1/9/2022,7:35:44 AM,7:35:44 AM,,36,17,19,1,3,1,3,1,4,2,1,1,3,2,2,5,2,4,1,5,3,1,4,1
12033,1,1,2,1,1,1/9/2022,2:00:55 PM,2:00:55 PM,6:25:11,30,15,6,2,3,1,2,1,3,2,1,1,3,3,2,3,2,4,1,5,2,1,2,1
12033,1,1,3,1,0,,,,,,,30,15,,,,,,,,,,,,,,,,,,,,
12033,1,1,4,1,0,,,,0:00:00,,,0,0,,,,,,,,,,,,,,,,,,,,
12033,1,1,5,1,1,1/9/2022,9:46:02 PM,9:46:02 PM,21:46:02,33,13,33,13,3,1,3,1,3,1,1,1,3,2,1,3,1,4,1,5,4,1,3,1
12033,1,2,6,1,1,1/10/2022,7:22:34 AM,7:22:34 AM,,35,17,2,4,3,1,3,1,4,1,2,1,4,3,2,4,2,5,2,3,3,1,3,1
12033,1,2,7,1,1,1/10/2022,11:15:37 AM,11:15:37 AM,3:53:03,34,20,1,3,2,2,3,2,4,2,2,2,3,4,2,3,1,3,2,5,4,1,3,1
12033,1,2,8,1,1,1/10/2022,2:08:38 PM,2:08:38 PM,2:53:01,24,25,10,5,2,3,2,3,3,2,2,2,2,2,2,3,2,3,3,2,3,2,2,2
12033,1,2,9,1,0,,,,,,,24,25,,,,,,,,,,,,,,,,,,,,
12033,1,2,10,1,1,1/10/2022,8:57:30 PM,8:57:30 PM,20:57:30,21,12,21,12,3,1,2,1,3,2,1,1,1,2,1,2,1,3,1,2,2,1,1,1
12033,1,3,11,1,0,,,,,,,21,12,,,,,,,,,,,,,,,,,,,,
12033,1,3,12,1,1,1/11/2022,12:05:34 PM,12:05:34 PM,12:05:34,32,18,32,18,3,2,3,2,4,1,1,2,3,3,2,3,1,4,1,3,3,2,3,1
12033,1,3,13,1,1,1/11/2022,1:45:18 PM,1:45:18 PM,1:39:44,32,15,0,3,2,1,4,1,3,1,1,1,4,4,1,3,1,3,2,3,3,1,3,2
12033,1,3,14,1,1,1/11/2022,4:51:51 PM,4:51:51 PM,3:06:33,26,17,6,2,3,1,3,1,4,2,2,1,2,2,2,2,2,3,1,3,2,1,2,2
12033,1,3,15,1,1,,,,,,17,26,0,2,1,4,1,5,2,1,1,3,,2,4,1,4,2,3,3,2,3,1
12033,2,4,1,1,1,2/13/2022,8:11:05 AM,8:11:05 AM,8:11:05,35,21,35,4,3,1,3,1,3,2,1,1,4,4,2,3,2,4,3,4,4,2,3,3
12033,2,4,2,1,1,2/13/2022,10:33:09 AM,10:33:09 AM,2:22:04,42,23,7,2,3,2,4,1,5,3,2,2,5,4,2,4,1,5,2,5,3,2,4,2
12033,2,4,3,1,1,2/13/2022,1:31:53 PM,1:31:53 PM,2:58:44,32,27,10,4,3,2,3,2,3,2,2,3,3,3,3,3,3,3,2,3,4,2,4,2
12033,2,4,4,1,1,2/13/2022,4:05:33 PM,4:05:33 PM,2:33:40,37,23,5,4,3,1,3,1,4,1,2,2,4,4,3,4,2,4,3,3,4,2,4,2
12033,2,4,5,1,1,2/13/2022,7:32:03 PM,7:32:03 PM,3:26:30,30,13,7,10,3,1,3,1,3,1,1,1,3,3,1,2,1,3,1,4,3,1,3,1
12033,2,5,6,1,1,2/14/2022,7:20:10 AM,7:20:10 AM,,37,21,7,8,4,1,3,2,4,2,2,2,4,4,2,3,1,4,2,4,4,2,3,2
12033,2,5,7,1,1,2/14/2022,1:22:41 PM,1:22:41 PM,6:02:31,35,27,2,6,4,2,4,3,4,2,2,3,3,4,3,3,2,3,3,4,4,3,2,2
12033,2,5,8,1,1,2/14/2022,2:45:22 PM,2:45:22 PM,1:22:41,27,25,8,2,3,2,2,2,3,3,2,2,3,3,2,3,2,3,3,2,2,2,3,2
12033,2,5,9,1,1,2/14/2022,4:37:59 PM,4:37:59 PM,1:52:37,32,13,5,12,3,1,3,1,3,1,1,1,4,3,2,4,1,4,1,3,3,1,2,1
12033,2,5,10,1,1,2/14/2022,7:05:25 PM,7:05:25 PM,2:27:26,39,30,7,17,4,3,3,3,4,2,3,3,4,4,3,3,2,5,2,5,3,2,4,3
12033,2,6,11,1,1,,,,,,22,39,8,4,1,3,2,3,2,2,2,3,4,2,3,2,3,2,,3,2,3,2
12033,2,6,12,1,1,2/15/2022,11:13:08 AM,11:13:08 AM,11:13:08,35,21,35,1,4,2,3,1,3,2,2,1,4,4,2,3,2,4,3,4,3,1,3,2
12033,2,6,13,1,1,2/15/2022,3:15:48 PM,3:15:48 PM,4:02:40,42,16,7,5,4,1,4,1,4,1,1,1,4,5,2,4,1,5,1,4,4,1,4,2
12033,2,6,14,1,1,3/20/2022,8:41:58 AM,8:41:58 AM,,33,18,9,2,3,1,3,2,4,2,1,1,4,4,3,2,1,3,1,3,3,1,4,1
12033,2,6,15,1,1,2/15/2022,8:35:30 PM,8:35:30 PM,11:53:32,38,13,5,5,4,1,3,1,4,1,1,1,4,4,1,4,2,5,1,4,4,1,2,1
12033,3,7,1,1,1,3/20/2022,8:34:58 AM,8:34:58 AM,,28,20,10,7,4,2,3,1,3,2,1,2,3,3,2,2,2,3,2,3,2,2,2,2
12033,3,7,2,1,1,3/20/2022,10:38:14 AM,10:38:14 AM,2:03:16,34,22,6,2,3,2,4,1,3,2,3,1,4,4,2,3,2,4,3,3,3,1,3,2
12033,3,7,3,1,1,3/20/2022,3:50:50 PM,3:50:50 PM,5:12:36,35,14,1,8,3,1,3,1,4,1,1,1,4,3,1,3,1,4,1,4,3,1,4,1
12033,3,7,4,1,1,3/20/2022,5:34:26 PM,5:34:26 PM,1:43:36,38,19,3,5,4,3,1,1,4,1,1,1,4,4,1,4,1,4,2,4,4,2,5,1
12033,3,7,5,1,1,3/20/2022,8:01:27 PM,8:01:27 PM,2:27:01,35,14,3,5,4,1,3,1,4,1,1,1,4,4,1,3,2,4,2,4,3,1,2,1
12033,3,8,6,1,1,3/21/2022,7:08:35 AM,7:08:35 AM,,39,17,4,3,5,1,4,1,4,2,2,1,4,4,1,4,2,4,2,4,3,1,3,1
